# Unicode 17.0 sequences supplementing the existing Twemoji catalog.
# Code points	PNG filename	Unicode name	Emoji version
1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FB	1f468-1f3fe-200d-1faef-200d-1f468-1f3fb.png	men wrestling: medium-dark skin tone, light skin tone	17.0
1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FC	1f468-1f3fe-200d-1faef-200d-1f468-1f3fc.png	men wrestling: medium-dark skin tone, medium-light skin tone	17.0
1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FD	1f468-1f3fe-200d-1faef-200d-1f468-1f3fd.png	men wrestling: medium-dark skin tone, medium skin tone	17.0
1F468 1F3FE 200D 1FAEF 200D 1F468 1F3FF	1f468-1f3fe-200d-1faef-200d-1f468-1f3ff.png	men wrestling: medium-dark skin tone, dark skin tone	17.0
1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FB	1f468-1f3ff-200d-1faef-200d-1f468-1f3fb.png	men wrestling: dark skin tone, light skin tone	17.0
1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FC	1f468-1f3ff-200d-1faef-200d-1f468-1f3fc.png	men wrestling: dark skin tone, medium-light skin tone	17.0
1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FD	1f468-1f3ff-200d-1faef-200d-1f468-1f3fd.png	men wrestling: dark skin tone, medium skin tone	17.0
1F468 1F3FF 200D 1FAEF 200D 1F468 1F3FE	1f468-1f3ff-200d-1faef-200d-1f468-1f3fe.png	men wrestling: dark skin tone, medium-dark skin tone	17.0
1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FC	1f469-1f3fb-200d-1faef-200d-1f469-1f3fc.png	women wrestling: light skin tone, medium-light skin tone	17.0
1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FD	1f469-1f3fb-200d-1faef-200d-1f469-1f3fd.png	women wrestling: light skin tone, medium skin tone	17.0
1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FE	1f469-1f3fb-200d-1faef-200d-1f469-1f3fe.png	women wrestling: light skin tone, medium-dark skin tone	17.0
1F469 1F3FB 200D 1FAEF 200D 1F469 1F3FF	1f469-1f3fb-200d-1faef-200d-1f469-1f3ff.png	women wrestling: light skin tone, dark skin tone	17.0
1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FB	1f469-1f3fc-200d-1faef-200d-1f469-1f3fb.png	women wrestling: medium-light skin tone, light skin tone	17.0
1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FD	1f469-1f3fc-200d-1faef-200d-1f469-1f3fd.png	women wrestling: medium-light skin tone, medium skin tone	17.0
1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FE	1f469-1f3fc-200d-1faef-200d-1f469-1f3fe.png	women wrestling: medium-light skin tone, medium-dark skin tone	17.0
1F469 1F3FC 200D 1FAEF 200D 1F469 1F3FF	1f469-1f3fc-200d-1faef-200d-1f469-1f3ff.png	women wrestling: medium-light skin tone, dark skin tone	17.0
1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FB	1f469-1f3fd-200d-1faef-200d-1f469-1f3fb.png	women wrestling: medium skin tone, light skin tone	17.0
1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FC	1f469-1f3fd-200d-1faef-200d-1f469-1f3fc.png	women wrestling: medium skin tone, medium-light skin tone	17.0
1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FE	1f469-1f3fd-200d-1faef-200d-1f469-1f3fe.png	women wrestling: medium skin tone, medium-dark skin tone	17.0
1F469 1F3FD 200D 1FAEF 200D 1F469 1F3FF	1f469-1f3fd-200d-1faef-200d-1f469-1f3ff.png	women wrestling: medium skin tone, dark skin tone	17.0
1F469 1F3FE 200D 1FAEF 200D 1F469 1F3FB	1f469-1f3fe-200d-1faef-200d-1f469-1f3fb.png	women wrestling: medium-dark skin tone, light skin tone	17.0
1F469 1F3FE 200D 1FAEF 200D 1F469 1F3FC	1f469-1f3fe-200d-1faef-200d-1f469-1f3fc.png	women wrestling: medium-dark skin tone, medium-light skin tone	17.0
1F469 1F3FE 200D 1FAEF 200D 1F469 1F3FD	1f469-1f3fe-200d-1faef-200d-1f469-1f3fd.png	women wrestling: medium-dark skin tone, medium skin tone	17.0
1F469 1F3FE 200D 1FAEF 200D 1F469 1F3FF	1f469-1f3fe-200d-1faef-200d-1f469-1f3ff.png	women wrestling: medium-dark skin tone, dark skin tone	17.0
1F469 1F3FF 200D 1FAEF 200D 1F469 1F3FB	1f469-1f3ff-200d-1faef-200d-1f469-1f3fb.png	women wrestling: dark skin tone, light skin tone	17.0
1F469 1F3FF 200D 1FAEF 200D 1F469 1F3FC	1f469-1f3ff-200d-1faef-200d-1f469-1f3fc.png	women wrestling: dark skin tone, medium-light skin tone	17.0
1F469 1F3FF 200D 1FAEF 200D 1F469 1F3FD	1f469-1f3ff-200d-1faef-200d-1f469-1f3fd.png	women wrestling: dark skin tone, medium skin tone	17.0
1F469 1F3FF 200D 1FAEF 200D 1F469 1F3FE	1f469-1f3ff-200d-1faef-200d-1f469-1f3fe.png	women wrestling: dark skin tone, medium-dark skin tone	17.0
1F93D 200D 2642	1f93d-200d-2642-fe0f.png	man playing water polo	4.0
1F93D 1F3FB 200D 2642	1f93d-1f3fb-200d-2642-fe0f.png	man playing water polo: light skin tone	4.0
1F93D 1F3FC 200D 2642	1f93d-1f3fc-200d-2642-fe0f.png	man playing water polo: medium-light skin tone	4.0
1F93D 1F3FD 200D 2642	1f93d-1f3fd-200d-2642-fe0f.png	man playing water polo: medium skin tone	4.0
1F93D 1F3FE 200D 2642	1f93d-1f3fe-200d-2642-fe0f.png	man playing water polo: medium-dark skin tone	4.0
1F93D 1F3FF 200D 2642	1f93d-1f3ff-200d-2642-fe0f.png	man playing water polo: dark skin tone	4.0
1F93D 200D 2640	1f93d-200d-2640-fe0f.png	woman playing water polo	4.0
1F93D 1F3FB 200D 2640	1f93d-1f3fb-200d-2640-fe0f.png	woman playing water polo: light skin tone	4.0
1F93D 1F3FC 200D 2640	1f93d-1f3fc-200d-2640-fe0f.png	woman playing water polo: medium-light skin tone	4.0
1F93D 1F3FD 200D 2640	1f93d-1f3fd-200d-2640-fe0f.png	woman playing water polo: medium skin tone	4.0
1F93D 1F3FE 200D 2640	1f93d-1f3fe-200d-2640-fe0f.png	woman playing water polo: medium-dark skin tone	4.0
1F93D 1F3FF 200D 2640	1f93d-1f3ff-200d-2640-fe0f.png	woman playing water polo: dark skin tone	4.0
1F93E 200D 2642	1f93e-200d-2642-fe0f.png	man playing handball	4.0
1F93E 1F3FB 200D 2642	1f93e-1f3fb-200d-2642-fe0f.png	man playing handball: light skin tone	4.0
1F93E 1F3FC 200D 2642	1f93e-1f3fc-200d-2642-fe0f.png	man playing handball: medium-light skin tone	4.0
1F93E 1F3FD 200D 2642	1f93e-1f3fd-200d-2642-fe0f.png	man playing handball: medium skin tone	4.0
1F93E 1F3FE 200D 2642	1f93e-1f3fe-200d-2642-fe0f.png	man playing handball: medium-dark skin tone	4.0
1F93E 1F3FF 200D 2642	1f93e-1f3ff-200d-2642-fe0f.png	man playing handball: dark skin tone	4.0
1F93E 200D 2640	1f93e-200d-2640-fe0f.png	woman playing handball	4.0
1F93E 1F3FB 200D 2640	1f93e-1f3fb-200d-2640-fe0f.png	woman playing handball: light skin tone	4.0
1F93E 1F3FC 200D 2640	1f93e-1f3fc-200d-2640-fe0f.png	woman playing handball: medium-light skin tone	4.0
1F93E 1F3FD 200D 2640	1f93e-1f3fd-200d-2640-fe0f.png	woman playing handball: medium skin tone	4.0
1F93E 1F3FE 200D 2640	1f93e-1f3fe-200d-2640-fe0f.png	woman playing handball: medium-dark skin tone	4.0
1F93E 1F3FF 200D 2640	1f93e-1f3ff-200d-2640-fe0f.png	woman playing handball: dark skin tone	4.0
1F939 200D 2642	1f939-200d-2642-fe0f.png	man juggling	4.0
1F939 1F3FB 200D 2642	1f939-1f3fb-200d-2642-fe0f.png	man juggling: light skin tone	4.0
1F939 1F3FC 200D 2642	1f939-1f3fc-200d-2642-fe0f.png	man juggling: medium-light skin tone	4.0
1F939 1F3FD 200D 2642	1f939-1f3fd-200d-2642-fe0f.png	man juggling: medium skin tone	4.0
1F939 1F3FE 200D 2642	1f939-1f3fe-200d-2642-fe0f.png	man juggling: medium-dark skin tone	4.0
1F939 1F3FF 200D 2642	1f939-1f3ff-200d-2642-fe0f.png	man juggling: dark skin tone	4.0
1F939 200D 2640	1f939-200d-2640-fe0f.png	woman juggling	4.0
1F939 1F3FB 200D 2640	1f939-1f3fb-200d-2640-fe0f.png	woman juggling: light skin tone	4.0
1F939 1F3FC 200D 2640	1f939-1f3fc-200d-2640-fe0f.png	woman juggling: medium-light skin tone	4.0
1F939 1F3FD 200D 2640	1f939-1f3fd-200d-2640-fe0f.png	woman juggling: medium skin tone	4.0
1F939 1F3FE 200D 2640	1f939-1f3fe-200d-2640-fe0f.png	woman juggling: medium-dark skin tone	4.0
1F939 1F3FF 200D 2640	1f939-1f3ff-200d-2640-fe0f.png	woman juggling: dark skin tone	4.0
1F9D8 200D 2642	1f9d8-200d-2642-fe0f.png	man in lotus position	5.0
1F9D8 1F3FB 200D 2642	1f9d8-1f3fb-200d-2642-fe0f.png	man in lotus position: light skin tone	5.0
1F9D8 1F3FC 200D 2642	1f9d8-1f3fc-200d-2642-fe0f.png	man in lotus position: medium-light skin tone	5.0
1F9D8 1F3FD 200D 2642	1f9d8-1f3fd-200d-2642-fe0f.png	man in lotus position: medium skin tone	5.0
1F9D8 1F3FE 200D 2642	1f9d8-1f3fe-200d-2642-fe0f.png	man in lotus position: medium-dark skin tone	5.0
1F9D8 1F3FF 200D 2642	1f9d8-1f3ff-200d-2642-fe0f.png	man in lotus position: dark skin tone	5.0
1F9D8 200D 2640	1f9d8-200d-2640-fe0f.png	woman in lotus position	5.0
1F9D8 1F3FB 200D 2640	1f9d8-1f3fb-200d-2640-fe0f.png	woman in lotus position: light skin tone	5.0
1F9D8 1F3FC 200D 2640	1f9d8-1f3fc-200d-2640-fe0f.png	woman in lotus position: medium-light skin tone	5.0
1F9D8 1F3FD 200D 2640	1f9d8-1f3fd-200d-2640-fe0f.png	woman in lotus position: medium skin tone	5.0
1F9D8 1F3FE 200D 2640	1f9d8-1f3fe-200d-2640-fe0f.png	woman in lotus position: medium-dark skin tone	5.0
1F9D8 1F3FF 200D 2640	1f9d8-1f3ff-200d-2640-fe0f.png	woman in lotus position: dark skin tone	5.0
1F9D1 1F3FB 200D 2764 200D 1F48B 200D 1F9D1 1F3FC	1f9d1-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fc.png	kiss: person, person, light skin tone, medium-light skin tone	13.1
1F9D1 1F3FB 200D 2764 200D 1F48B 200D 1F9D1 1F3FD	1f9d1-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fd.png	kiss: person, person, light skin tone, medium skin tone	13.1
1F9D1 1F3FB 200D 2764 200D 1F48B 200D 1F9D1 1F3FE	1f9d1-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fe.png	kiss: person, person, light skin tone, medium-dark skin tone	13.1
1F9D1 1F3FB 200D 2764 200D 1F48B 200D 1F9D1 1F3FF	1f9d1-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3ff.png	kiss: person, person, light skin tone, dark skin tone	13.1
1F9D1 1F3FC 200D 2764 200D 1F48B 200D 1F9D1 1F3FB	1f9d1-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fb.png	kiss: person, person, medium-light skin tone, light skin tone	13.1
1F9D1 1F3FC 200D 2764 200D 1F48B 200D 1F9D1 1F3FD	1f9d1-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fd.png	kiss: person, person, medium-light skin tone, medium skin tone	13.1
1F9D1 1F3FC 200D 2764 200D 1F48B 200D 1F9D1 1F3FE	1f9d1-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fe.png	kiss: person, person, medium-light skin tone, medium-dark skin tone	13.1
1F9D1 1F3FC 200D 2764 200D 1F48B 200D 1F9D1 1F3FF	1f9d1-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3ff.png	kiss: person, person, medium-light skin tone, dark skin tone	13.1
1F9D1 1F3FD 200D 2764 200D 1F48B 200D 1F9D1 1F3FB	1f9d1-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fb.png	kiss: person, person, medium skin tone, light skin tone	13.1
1F9D1 1F3FD 200D 2764 200D 1F48B 200D 1F9D1 1F3FC	1f9d1-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fc.png	kiss: person, person, medium skin tone, medium-light skin tone	13.1
1F9D1 1F3FD 200D 2764 200D 1F48B 200D 1F9D1 1F3FE	1f9d1-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fe.png	kiss: person, person, medium skin tone, medium-dark skin tone	13.1
1F9D1 1F3FD 200D 2764 200D 1F48B 200D 1F9D1 1F3FF	1f9d1-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3ff.png	kiss: person, person, medium skin tone, dark skin tone	13.1
1F9D1 1F3FE 200D 2764 200D 1F48B 200D 1F9D1 1F3FB	1f9d1-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fb.png	kiss: person, person, medium-dark skin tone, light skin tone	13.1
1F9D1 1F3FE 200D 2764 200D 1F48B 200D 1F9D1 1F3FC	1f9d1-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fc.png	kiss: person, person, medium-dark skin tone, medium-light skin tone	13.1
1F9D1 1F3FE 200D 2764 200D 1F48B 200D 1F9D1 1F3FD	1f9d1-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fd.png	kiss: person, person, medium-dark skin tone, medium skin tone	13.1
1F9D1 1F3FE 200D 2764 200D 1F48B 200D 1F9D1 1F3FF	1f9d1-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3ff.png	kiss: person, person, medium-dark skin tone, dark skin tone	13.1
1F9D1 1F3FF 200D 2764 200D 1F48B 200D 1F9D1 1F3FB	1f9d1-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fb.png	kiss: person, person, dark skin tone, light skin tone	13.1
1F9D1 1F3FF 200D 2764 200D 1F48B 200D 1F9D1 1F3FC	1f9d1-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fc.png	kiss: person, person, dark skin tone, medium-light skin tone	13.1
1F9D1 1F3FF 200D 2764 200D 1F48B 200D 1F9D1 1F3FD	1f9d1-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fd.png	kiss: person, person, dark skin tone, medium skin tone	13.1
1F9D1 1F3FF 200D 2764 200D 1F48B 200D 1F9D1 1F3FE	1f9d1-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f9d1-1f3fe.png	kiss: person, person, dark skin tone, medium-dark skin tone	13.1
1F469 200D 2764 200D 1F48B 200D 1F468	1f469-200d-2764-fe0f-200d-1f48b-200d-1f468.png	kiss: woman, man	2.0
1F469 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FB	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: woman, man, light skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FC	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: woman, man, light skin tone, medium-light skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FD	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: woman, man, light skin tone, medium skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FE	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: woman, man, light skin tone, medium-dark skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FF	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: woman, man, light skin tone, dark skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FB	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: woman, man, medium-light skin tone, light skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FC	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: woman, man, medium-light skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FD	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: woman, man, medium-light skin tone, medium skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FE	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: woman, man, medium-light skin tone, medium-dark skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FF	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: woman, man, medium-light skin tone, dark skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FB	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: woman, man, medium skin tone, light skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FC	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: woman, man, medium skin tone, medium-light skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FD	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: woman, man, medium skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FE	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: woman, man, medium skin tone, medium-dark skin tone	13.1
1F469 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FF	1f469-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: woman, man, medium skin tone, dark skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FB	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: woman, man, medium-dark skin tone, light skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FC	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: woman, man, medium-dark skin tone, medium-light skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FD	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: woman, man, medium-dark skin tone, medium skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FE	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: woman, man, medium-dark skin tone	13.1
1F469 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FF	1f469-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: woman, man, medium-dark skin tone, dark skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FB	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: woman, man, dark skin tone, light skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FC	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: woman, man, dark skin tone, medium-light skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FD	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: woman, man, dark skin tone, medium skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FE	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: woman, man, dark skin tone, medium-dark skin tone	13.1
1F469 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FF	1f469-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: woman, man, dark skin tone	13.1
1F468 200D 2764 200D 1F48B 200D 1F468	1f468-200d-2764-fe0f-200d-1f48b-200d-1f468.png	kiss: man, man	2.0
1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FB	1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: man, man, light skin tone	13.1
1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FC	1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: man, man, light skin tone, medium-light skin tone	13.1
1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FD	1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: man, man, light skin tone, medium skin tone	13.1
1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FE	1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: man, man, light skin tone, medium-dark skin tone	13.1
1F468 1F3FB 200D 2764 200D 1F48B 200D 1F468 1F3FF	1f468-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: man, man, light skin tone, dark skin tone	13.1
1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FB	1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: man, man, medium-light skin tone, light skin tone	13.1
1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FC	1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: man, man, medium-light skin tone	13.1
1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FD	1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: man, man, medium-light skin tone, medium skin tone	13.1
1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FE	1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: man, man, medium-light skin tone, medium-dark skin tone	13.1
1F468 1F3FC 200D 2764 200D 1F48B 200D 1F468 1F3FF	1f468-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: man, man, medium-light skin tone, dark skin tone	13.1
1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FB	1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: man, man, medium skin tone, light skin tone	13.1
1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FC	1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: man, man, medium skin tone, medium-light skin tone	13.1
1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FD	1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: man, man, medium skin tone	13.1
1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FE	1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: man, man, medium skin tone, medium-dark skin tone	13.1
1F468 1F3FD 200D 2764 200D 1F48B 200D 1F468 1F3FF	1f468-1f3fd-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: man, man, medium skin tone, dark skin tone	13.1
1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FB	1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: man, man, medium-dark skin tone, light skin tone	13.1
1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FC	1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: man, man, medium-dark skin tone, medium-light skin tone	13.1
1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FD	1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: man, man, medium-dark skin tone, medium skin tone	13.1
1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FE	1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: man, man, medium-dark skin tone	13.1
1F468 1F3FE 200D 2764 200D 1F48B 200D 1F468 1F3FF	1f468-1f3fe-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: man, man, medium-dark skin tone, dark skin tone	13.1
1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FB	1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fb.png	kiss: man, man, dark skin tone, light skin tone	13.1
1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FC	1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fc.png	kiss: man, man, dark skin tone, medium-light skin tone	13.1
1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FD	1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fd.png	kiss: man, man, dark skin tone, medium skin tone	13.1
1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FE	1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3fe.png	kiss: man, man, dark skin tone, medium-dark skin tone	13.1
1F468 1F3FF 200D 2764 200D 1F48B 200D 1F468 1F3FF	1f468-1f3ff-200d-2764-fe0f-200d-1f48b-200d-1f468-1f3ff.png	kiss: man, man, dark skin tone	13.1
1F469 200D 2764 200D 1F48B 200D 1F469	1f469-200d-2764-fe0f-200d-1f48b-200d-1f469.png	kiss: woman, woman	2.0
1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FB	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png	kiss: woman, woman, light skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FC	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png	kiss: woman, woman, light skin tone, medium-light skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FD	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fd.png	kiss: woman, woman, light skin tone, medium skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FE	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fe.png	kiss: woman, woman, light skin tone, medium-dark skin tone	13.1
1F469 1F3FB 200D 2764 200D 1F48B 200D 1F469 1F3FF	1f469-1f3fb-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3ff.png	kiss: woman, woman, light skin tone, dark skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FB	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fb.png	kiss: woman, woman, medium-light skin tone, light skin tone	13.1
1F469 1F3FC 200D 2764 200D 1F48B 200D 1F469 1F3FC	1f469-1f3fc-200d-2764-fe0f-200d-1f48b-200d-1f469-1f3fc.png	kiss: woman, woman, medium-light skin tone	13.1
